id;code;descr;category;stock;price
5957;SKU-15950;Item 15950 Periféricos - Modelo 51;Periféricos;10;1581.40
5958;SKU-15951;Item 15951 Monitores - Modelo 52;Monitores;17;1584.87
5959;SKU-15952;Item 15952 Áudio - Modelo 53;Áudio;24;1588.34
5960;SKU-15953;Item 15953 Vídeo - Modelo 54;Vídeo;31;1591.81
5961;SKU-15954;Item 15954 Computadores - Modelo 55;Computadores;38;1595.28
5962;SKU-15955;Item 15955 Redes - Modelo 56;Redes;45;1598.75
5963;SKU-15956;Item 15956 Impressão - Modelo 57;Impressão;52;1602.22
5964;SKU-15957;Item 15957 Acessórios - Modelo 58;Acessórios;59;1605.69
5965;SKU-15958;Item 15958 Armazenamento - Modelo 59;Armazenamento;66;1609.16
5966;SKU-15959;Item 15959 Energia - Modelo 60;Energia;73;1612.63
5967;SKU-15960;Item 15960 Periféricos - Modelo 61;Periféricos;80;1616.10
5968;SKU-15961;Item 15961 Monitores - Modelo 62;Monitores;87;1619.57
5969;SKU-15962;Item 15962 Áudio - Modelo 63;Áudio;94;1623.04
5970;SKU-15963;Item 15963 Vídeo - Modelo 64;Vídeo;101;1626.51
5971;SKU-15964;Item 15964 Computadores - Modelo 65;Computadores;108;1629.98
5972;SKU-15965;Item 15965 Redes - Modelo 66;Redes;115;1633.45
5973;SKU-15966;Item 15966 Impressão - Modelo 67;Impressão;2;1636.92
5974;SKU-15967;Item 15967 Acessórios - Modelo 68;Acessórios;9;1640.39
5975;SKU-15968;Item 15968 Armazenamento - Modelo 69;Armazenamento;16;1643.86
5976;SKU-15969;Item 15969 Energia - Modelo 70;Energia;23;1647.33
5977;SKU-15970;Item 15970 Periféricos - Modelo 71;Periféricos;30;1650.80
5978;SKU-15971;Item 15971 Monitores - Modelo 72;Monitores;37;1654.27
5979;SKU-15972;Item 15972 Áudio - Modelo 73;Áudio;44;1657.74
5980;SKU-15973;Item 15973 Vídeo - Modelo 74;Vídeo;51;1661.21
5981;SKU-15974;Item 15974 Computadores - Modelo 75;Computadores;58;1664.68
5982;SKU-15975;Item 15975 Redes - Modelo 76;Redes;65;1668.15
5983;SKU-15976;Item 15976 Impressão - Modelo 77;Impressão;72;1671.62
5984;SKU-15977;Item 15977 Acessórios - Modelo 78;Acessórios;79;1675.09
5985;SKU-15978;Item 15978 Armazenamento - Modelo 79;Armazenamento;86;1678.56
5986;SKU-15979;Item 15979 Energia - Modelo 80;Energia;93;1682.03
5987;SKU-15980;Item 15980 Periféricos - Modelo 81;Periféricos;100;1685.50
5988;SKU-15981;Item 15981 Monitores - Modelo 82;Monitores;107;1688.97
5989;SKU-15982;Item 15982 Áudio - Modelo 83;Áudio;114;1692.44
5990;SKU-15983;Item 15983 Vídeo - Modelo 84;Vídeo;1;1695.91
5991;SKU-15984;Item 15984 Computadores - Modelo 85;Computadores;8;1699.38
5992;SKU-15985;Item 15985 Redes - Modelo 86;Redes;15;1702.85
5993;SKU-15986;Item 15986 Impressão - Modelo 87;Impressão;22;1706.32
5994;SKU-15987;Item 15987 Acessórios - Modelo 88;Acessórios;29;1709.79
5995;SKU-15988;Item 15988 Armazenamento - Modelo 89;Armazenamento;36;1713.26
5996;SKU-15989;Item 15989 Energia - Modelo 90;Energia;43;1716.73
5997;SKU-15990;Item 15990 Periféricos - Modelo 91;Periféricos;50;1720.20
5998;SKU-15991;Item 15991 Monitores - Modelo 92;Monitores;57;1723.67
5999;SKU-15992;Item 15992 Áudio - Modelo 93;Áudio;64;1727.14
6000;SKU-15993;Item 15993 Vídeo - Modelo 94;Vídeo;71;1730.61
6001;SKU-15994;Item 15994 Computadores - Modelo 95;Computadores;78;1734.08
6002;SKU-15995;Item 15995 Redes - Modelo 96;Redes;85;1737.55
6003;SKU-15996;Item 15996 Impressão - Modelo 97;Impressão;92;1741.02
6004;SKU-15997;Item 15997 Acessórios - Modelo 98;Acessórios;99;1744.49
6005;SKU-15998;Item 15998 Armazenamento - Modelo 99;Armazenamento;106;1747.96
6006;SKU-15999;Item 15999 Energia - Modelo 100;Energia;113;1751.43
6007;SKU-16000;Item 16000 Periféricos - Modelo 1;Periféricos;0;19.90
6008;SKU-16001;Item 16001 Monitores - Modelo 2;Monitores;7;23.37
6009;SKU-16002;Item 16002 Áudio - Modelo 3;Áudio;14;26.84
6010;SKU-16003;Item 16003 Vídeo - Modelo 4;Vídeo;21;30.31
6011;SKU-16004;Item 16004 Computadores - Modelo 5;Computadores;28;33.78
6012;SKU-16005;Item 16005 Redes - Modelo 6;Redes;35;37.25
6013;SKU-16006;Item 16006 Impressão - Modelo 7;Impressão;42;40.72
6014;SKU-16007;Item 16007 Acessórios - Modelo 8;Acessórios;49;44.19
6015;SKU-16008;Item 16008 Armazenamento - Modelo 9;Armazenamento;56;47.66
6016;SKU-16009;Item 16009 Energia - Modelo 10;Energia;63;51.13
6017;SKU-16010;Item 16010 Periféricos - Modelo 11;Periféricos;70;54.60
6018;SKU-16011;Item 16011 Monitores - Modelo 12;Monitores;77;58.07
6019;SKU-16012;Item 16012 Áudio - Modelo 13;Áudio;84;61.54
6020;SKU-16013;Item 16013 Vídeo - Modelo 14;Vídeo;91;65.01
6021;SKU-16014;Item 16014 Computadores - Modelo 15;Computadores;98;68.48
6022;SKU-16015;Item 16015 Redes - Modelo 16;Redes;105;71.95
6023;SKU-16016;Item 16016 Impressão - Modelo 17;Impressão;112;75.42
6024;SKU-16017;Item 16017 Acessórios - Modelo 18;Acessórios;119;78.89
6025;SKU-16018;Item 16018 Armazenamento - Modelo 19;Armazenamento;6;82.36
6026;SKU-16019;Item 16019 Energia - Modelo 20;Energia;13;85.83
6027;SKU-16020;Item 16020 Periféricos - Modelo 21;Periféricos;20;89.30
6028;SKU-16021;Item 16021 Monitores - Modelo 22;Monitores;27;92.77
6029;SKU-16022;Item 16022 Áudio - Modelo 23;Áudio;34;96.24
6030;SKU-16023;Item 16023 Vídeo - Modelo 24;Vídeo;41;99.71
6031;SKU-16024;Item 16024 Computadores - Modelo 25;Computadores;48;103.18
6032;SKU-16025;Item 16025 Redes - Modelo 26;Redes;55;106.65
6033;SKU-16026;Item 16026 Impressão - Modelo 27;Impressão;62;110.12
6034;SKU-16027;Item 16027 Acessórios - Modelo 28;Acessórios;69;113.59
6035;SKU-16028;Item 16028 Armazenamento - Modelo 29;Armazenamento;76;117.06
6036;SKU-16029;Item 16029 Energia - Modelo 30;Energia;83;120.53
6037;SKU-16030;Item 16030 Periféricos - Modelo 31;Periféricos;90;124.00
6038;SKU-16031;Item 16031 Monitores - Modelo 32;Monitores;97;127.47
6039;SKU-16032;Item 16032 Áudio - Modelo 33;Áudio;104;130.94
6040;SKU-16033;Item 16033 Vídeo - Modelo 34;Vídeo;111;134.41
6041;SKU-16034;Item 16034 Computadores - Modelo 35;Computadores;118;137.88
6042;SKU-16035;Item 16035 Redes - Modelo 36;Redes;5;141.35
6043;SKU-16036;Item 16036 Impressão - Modelo 37;Impressão;12;144.82
6044;SKU-16037;Item 16037 Acessórios - Modelo 38;Acessórios;19;148.29
6045;SKU-16038;Item 16038 Armazenamento - Modelo 39;Armazenamento;26;151.76
6046;SKU-16039;Item 16039 Energia - Modelo 40;Energia;33;155.23
6047;SKU-16040;Item 16040 Periféricos - Modelo 41;Periféricos;40;158.70
6048;SKU-16041;Item 16041 Monitores - Modelo 42;Monitores;47;162.17
6049;SKU-16042;Item 16042 Áudio - Modelo 43;Áudio;54;165.64
6050;SKU-16043;Item 16043 Vídeo - Modelo 44;Vídeo;61;169.11
6051;SKU-16044;Item 16044 Computadores - Modelo 45;Computadores;68;172.58
6052;SKU-16045;Item 16045 Redes - Modelo 46;Redes;75;176.05
6053;SKU-16046;Item 16046 Impressão - Modelo 47;Impressão;82;179.52
6054;SKU-16047;Item 16047 Acessórios - Modelo 48;Acessórios;89;182.99
6055;SKU-16048;Item 16048 Armazenamento - Modelo 49;Armazenamento;96;186.46
6056;SKU-16049;Item 16049 Energia - Modelo 50;Energia;103;189.93
6057;SKU-16050;Item 16050 Periféricos - Modelo 51;Periféricos;110;193.40
6058;SKU-16051;Item 16051 Monitores - Modelo 52;Monitores;117;196.87
6059;SKU-16052;Item 16052 Áudio - Modelo 53;Áudio;4;200.34
6060;SKU-16053;Item 16053 Vídeo - Modelo 54;Vídeo;11;203.81
6061;SKU-16054;Item 16054 Computadores - Modelo 55;Computadores;18;207.28
6062;SKU-16055;Item 16055 Redes - Modelo 56;Redes;25;210.75
6063;SKU-16056;Item 16056 Impressão - Modelo 57;Impressão;32;214.22
6064;SKU-16057;Item 16057 Acessórios - Modelo 58;Acessórios;39;217.69
6065;SKU-16058;Item 16058 Armazenamento - Modelo 59;Armazenamento;46;221.16
6066;SKU-16059;Item 16059 Energia - Modelo 60;Energia;53;224.63
6067;SKU-16060;Item 16060 Periféricos - Modelo 61;Periféricos;60;228.10
6068;SKU-16061;Item 16061 Monitores - Modelo 62;Monitores;67;231.57
6069;SKU-16062;Item 16062 Áudio - Modelo 63;Áudio;74;235.04
6070;SKU-16063;Item 16063 Vídeo - Modelo 64;Vídeo;81;238.51
6071;SKU-16064;Item 16064 Computadores - Modelo 65;Computadores;88;241.98
6072;SKU-16065;Item 16065 Redes - Modelo 66;Redes;95;245.45
6073;SKU-16066;Item 16066 Impressão - Modelo 67;Impressão;102;248.92
6074;SKU-16067;Item 16067 Acessórios - Modelo 68;Acessórios;109;252.39
6075;SKU-16068;Item 16068 Armazenamento - Modelo 69;Armazenamento;116;255.86
6076;SKU-16069;Item 16069 Energia - Modelo 70;Energia;3;259.33
6077;SKU-16070;Item 16070 Periféricos - Modelo 71;Periféricos;10;262.80
6078;SKU-16071;Item 16071 Monitores - Modelo 72;Monitores;17;266.27
6079;SKU-16072;Item 16072 Áudio - Modelo 73;Áudio;24;269.74
6080;SKU-16073;Item 16073 Vídeo - Modelo 74;Vídeo;31;273.21
6081;SKU-16074;Item 16074 Computadores - Modelo 75;Computadores;38;276.68
6082;SKU-16075;Item 16075 Redes - Modelo 76;Redes;45;280.15
6083;SKU-16076;Item 16076 Impressão - Modelo 77;Impressão;52;283.62
6084;SKU-16077;Item 16077 Acessórios - Modelo 78;Acessórios;59;287.09
6085;SKU-16078;Item 16078 Armazenamento - Modelo 79;Armazenamento;66;290.56
6086;SKU-16079;Item 16079 Energia - Modelo 80;Energia;73;294.03
6087;SKU-16080;Item 16080 Periféricos - Modelo 81;Periféricos;80;297.50
6088;SKU-16081;Item 16081 Monitores - Modelo 82;Monitores;87;300.97
6089;SKU-16082;Item 16082 Áudio - Modelo 83;Áudio;94;304.44
6090;SKU-16083;Item 16083 Vídeo - Modelo 84;Vídeo;101;307.91
6091;SKU-16084;Item 16084 Computadores - Modelo 85;Computadores;108;311.38
6092;SKU-16085;Item 16085 Redes - Modelo 86;Redes;115;314.85
6093;SKU-16086;Item 16086 Impressão - Modelo 87;Impressão;2;318.32
6094;SKU-16087;Item 16087 Acessórios - Modelo 88;Acessórios;9;321.79
6095;SKU-16088;Item 16088 Armazenamento - Modelo 89;Armazenamento;16;325.26
6096;SKU-16089;Item 16089 Energia - Modelo 90;Energia;23;328.73
6097;SKU-16090;Item 16090 Periféricos - Modelo 91;Periféricos;30;332.20
6098;SKU-16091;Item 16091 Monitores - Modelo 92;Monitores;37;335.67
6099;SKU-16092;Item 16092 Áudio - Modelo 93;Áudio;44;339.14
6100;SKU-16093;Item 16093 Vídeo - Modelo 94;Vídeo;51;342.61
6101;SKU-16094;Item 16094 Computadores - Modelo 95;Computadores;58;346.08
6102;SKU-16095;Item 16095 Redes - Modelo 96;Redes;65;349.55
6103;SKU-16096;Item 16096 Impressão - Modelo 97;Impressão;72;353.02
6104;SKU-16097;Item 16097 Acessórios - Modelo 98;Acessórios;79;356.49
6105;SKU-16098;Item 16098 Armazenamento - Modelo 99;Armazenamento;86;359.96
6106;SKU-16099;Item 16099 Energia - Modelo 100;Energia;93;363.43
6107;SKU-16100;Item 16100 Periféricos - Modelo 1;Periféricos;100;366.90
6108;SKU-16101;Item 16101 Monitores - Modelo 2;Monitores;107;370.37
6109;SKU-16102;Item 16102 Áudio - Modelo 3;Áudio;114;373.84
6110;SKU-16103;Item 16103 Vídeo - Modelo 4;Vídeo;1;377.31
6111;SKU-16104;Item 16104 Computadores - Modelo 5;Computadores;8;380.78
6112;SKU-16105;Item 16105 Redes - Modelo 6;Redes;15;384.25
6113;SKU-16106;Item 16106 Impressão - Modelo 7;Impressão;22;387.72
6114;SKU-16107;Item 16107 Acessórios - Modelo 8;Acessórios;29;391.19
6115;SKU-16108;Item 16108 Armazenamento - Modelo 9;Armazenamento;36;394.66
6116;SKU-16109;Item 16109 Energia - Modelo 10;Energia;43;398.13
6117;SKU-16110;Item 16110 Periféricos - Modelo 11;Periféricos;50;401.60
6118;SKU-16111;Item 16111 Monitores - Modelo 12;Monitores;57;405.07
6119;SKU-16112;Item 16112 Áudio - Modelo 13;Áudio;64;408.54
6120;SKU-16113;Item 16113 Vídeo - Modelo 14;Vídeo;71;412.01
6121;SKU-16114;Item 16114 Computadores - Modelo 15;Computadores;78;415.48
6122;SKU-16115;Item 16115 Redes - Modelo 16;Redes;85;418.95
6123;SKU-16116;Item 16116 Impressão - Modelo 17;Impressão;92;422.42
6124;SKU-16117;Item 16117 Acessórios - Modelo 18;Acessórios;99;425.89
6125;SKU-16118;Item 16118 Armazenamento - Modelo 19;Armazenamento;106;429.36
6126;SKU-16119;Item 16119 Energia - Modelo 20;Energia;113;432.83
6127;SKU-16120;Item 16120 Periféricos - Modelo 21;Periféricos;0;436.30
6128;SKU-16121;Item 16121 Monitores - Modelo 22;Monitores;7;439.77
6129;SKU-16122;Item 16122 Áudio - Modelo 23;Áudio;14;443.24
6130;SKU-16123;Item 16123 Vídeo - Modelo 24;Vídeo;21;446.71
6131;SKU-16124;Item 16124 Computadores - Modelo 25;Computadores;28;450.18
6132;SKU-16125;Item 16125 Redes - Modelo 26;Redes;35;453.65
6133;SKU-16126;Item 16126 Impressão - Modelo 27;Impressão;42;457.12
6134;SKU-16127;Item 16127 Acessórios - Modelo 28;Acessórios;49;460.59
6135;SKU-16128;Item 16128 Armazenamento - Modelo 29;Armazenamento;56;464.06
6136;SKU-16129;Item 16129 Energia - Modelo 30;Energia;63;467.53
6137;SKU-16130;Item 16130 Periféricos - Modelo 31;Periféricos;70;471.00
6138;SKU-16131;Item 16131 Monitores - Modelo 32;Monitores;77;474.47
6139;SKU-16132;Item 16132 Áudio - Modelo 33;Áudio;84;477.94
6140;SKU-16133;Item 16133 Vídeo - Modelo 34;Vídeo;91;481.41
6141;SKU-16134;Item 16134 Computadores - Modelo 35;Computadores;98;484.88
6142;SKU-16135;Item 16135 Redes - Modelo 36;Redes;105;488.35
6143;SKU-16136;Item 16136 Impressão - Modelo 37;Impressão;112;491.82
6144;SKU-16137;Item 16137 Acessórios - Modelo 38;Acessórios;119;495.29
6145;SKU-16138;Item 16138 Armazenamento - Modelo 39;Armazenamento;6;498.76
6146;SKU-16139;Item 16139 Energia - Modelo 40;Energia;13;502.23
6147;SKU-16140;Item 16140 Periféricos - Modelo 41;Periféricos;20;505.70
6148;SKU-16141;Item 16141 Monitores - Modelo 42;Monitores;27;509.17
6149;SKU-16142;Item 16142 Áudio - Modelo 43;Áudio;34;512.64
6150;SKU-16143;Item 16143 Vídeo - Modelo 44;Vídeo;41;516.11
6151;SKU-16144;Item 16144 Computadores - Modelo 45;Computadores;48;519.58
6152;SKU-16145;Item 16145 Redes - Modelo 46;Redes;55;523.05
6153;SKU-16146;Item 16146 Impressão - Modelo 47;Impressão;62;526.52
6154;SKU-16147;Item 16147 Acessórios - Modelo 48;Acessórios;69;529.99
6155;SKU-16148;Item 16148 Armazenamento - Modelo 49;Armazenamento;76;533.46
6156;SKU-16149;Item 16149 Energia - Modelo 50;Energia;83;536.93
6157;SKU-16150;Item 16150 Periféricos - Modelo 51;Periféricos;90;540.40
6158;SKU-16151;Item 16151 Monitores - Modelo 52;Monitores;97;543.87
6159;SKU-16152;Item 16152 Áudio - Modelo 53;Áudio;104;547.34
6160;SKU-16153;Item 16153 Vídeo - Modelo 54;Vídeo;111;550.81
6161;SKU-16154;Item 16154 Computadores - Modelo 55;Computadores;118;554.28
6162;SKU-16155;Item 16155 Redes - Modelo 56;Redes;5;557.75
6163;SKU-16156;Item 16156 Impressão - Modelo 57;Impressão;12;561.22
6164;SKU-16157;Item 16157 Acessórios - Modelo 58;Acessórios;19;564.69
6165;SKU-16158;Item 16158 Armazenamento - Modelo 59;Armazenamento;26;568.16
6166;SKU-16159;Item 16159 Energia - Modelo 60;Energia;33;571.63
6167;SKU-16160;Item 16160 Periféricos - Modelo 61;Periféricos;40;575.10
6168;SKU-16161;Item 16161 Monitores - Modelo 62;Monitores;47;578.57
6169;SKU-16162;Item 16162 Áudio - Modelo 63;Áudio;54;582.04
6170;SKU-16163;Item 16163 Vídeo - Modelo 64;Vídeo;61;585.51
6171;SKU-16164;Item 16164 Computadores - Modelo 65;Computadores;68;588.98
6172;SKU-16165;Item 16165 Redes - Modelo 66;Redes;75;592.45
6173;SKU-16166;Item 16166 Impressão - Modelo 67;Impressão;82;595.92
6174;SKU-16167;Item 16167 Acessórios - Modelo 68;Acessórios;89;599.39
6175;SKU-16168;Item 16168 Armazenamento - Modelo 69;Armazenamento;96;602.86
6176;SKU-16169;Item 16169 Energia - Modelo 70;Energia;103;606.33
6177;SKU-16170;Item 16170 Periféricos - Modelo 71;Periféricos;110;609.80
6178;SKU-16171;Item 16171 Monitores - Modelo 72;Monitores;117;613.27
6179;SKU-16172;Item 16172 Áudio - Modelo 73;Áudio;4;616.74
6180;SKU-16173;Item 16173 Vídeo - Modelo 74;Vídeo;11;620.21
6181;SKU-16174;Item 16174 Computadores - Modelo 75;Computadores;18;623.68
6182;SKU-16175;Item 16175 Redes - Modelo 76;Redes;25;627.15
6183;SKU-16176;Item 16176 Impressão - Modelo 77;Impressão;32;630.62
6184;SKU-16177;Item 16177 Acessórios - Modelo 78;Acessórios;39;634.09
6185;SKU-16178;Item 16178 Armazenamento - Modelo 79;Armazenamento;46;637.56
6186;SKU-16179;Item 16179 Energia - Modelo 80;Energia;53;641.03
6187;SKU-16180;Item 16180 Periféricos - Modelo 81;Periféricos;60;644.50
6188;SKU-16181;Item 16181 Monitores - Modelo 82;Monitores;67;647.97
6189;SKU-16182;Item 16182 Áudio - Modelo 83;Áudio;74;651.44
6190;SKU-16183;Item 16183 Vídeo - Modelo 84;Vídeo;81;654.91
6191;SKU-16184;Item 16184 Computadores - Modelo 85;Computadores;88;658.38
6192;SKU-16185;Item 16185 Redes - Modelo 86;Redes;95;661.85
6193;SKU-16186;Item 16186 Impressão - Modelo 87;Impressão;102;665.32
6194;SKU-16187;Item 16187 Acessórios - Modelo 88;Acessórios;109;668.79
6195;SKU-16188;Item 16188 Armazenamento - Modelo 89;Armazenamento;116;672.26
6196;SKU-16189;Item 16189 Energia - Modelo 90;Energia;3;675.73
6197;SKU-16190;Item 16190 Periféricos - Modelo 91;Periféricos;10;679.20
6198;SKU-16191;Item 16191 Monitores - Modelo 92;Monitores;17;682.67
6199;SKU-16192;Item 16192 Áudio - Modelo 93;Áudio;24;686.14
6200;SKU-16193;Item 16193 Vídeo - Modelo 94;Vídeo;31;689.61
6201;SKU-16194;Item 16194 Computadores - Modelo 95;Computadores;38;693.08
6202;SKU-16195;Item 16195 Redes - Modelo 96;Redes;45;696.55
6203;SKU-16196;Item 16196 Impressão - Modelo 97;Impressão;52;700.02
6204;SKU-16197;Item 16197 Acessórios - Modelo 98;Acessórios;59;703.49
6205;SKU-16198;Item 16198 Armazenamento - Modelo 99;Armazenamento;66;706.96
6206;SKU-16199;Item 16199 Energia - Modelo 100;Energia;73;710.43
6207;SKU-16200;Item 16200 Periféricos - Modelo 1;Periféricos;80;713.90
6208;SKU-16201;Item 16201 Monitores - Modelo 2;Monitores;87;717.37
6209;SKU-16202;Item 16202 Áudio - Modelo 3;Áudio;94;720.84
6210;SKU-16203;Item 16203 Vídeo - Modelo 4;Vídeo;101;724.31
6211;SKU-16204;Item 16204 Computadores - Modelo 5;Computadores;108;727.78
6212;SKU-16205;Item 16205 Redes - Modelo 6;Redes;115;731.25
6213;SKU-16206;Item 16206 Impressão - Modelo 7;Impressão;2;734.72
6214;SKU-16207;Item 16207 Acessórios - Modelo 8;Acessórios;9;738.19
6215;SKU-16208;Item 16208 Armazenamento - Modelo 9;Armazenamento;16;741.66
6216;SKU-16209;Item 16209 Energia - Modelo 10;Energia;23;745.13
6217;SKU-16210;Item 16210 Periféricos - Modelo 11;Periféricos;30;748.60
6218;SKU-16211;Item 16211 Monitores - Modelo 12;Monitores;37;752.07
6219;SKU-16212;Item 16212 Áudio - Modelo 13;Áudio;44;755.54
6220;SKU-16213;Item 16213 Vídeo - Modelo 14;Vídeo;51;759.01
6221;SKU-16214;Item 16214 Computadores - Modelo 15;Computadores;58;762.48
6222;SKU-16215;Item 16215 Redes - Modelo 16;Redes;65;765.95
6223;SKU-16216;Item 16216 Impressão - Modelo 17;Impressão;72;769.42
6224;SKU-16217;Item 16217 Acessórios - Modelo 18;Acessórios;79;772.89
6225;SKU-16218;Item 16218 Armazenamento - Modelo 19;Armazenamento;86;776.36
6226;SKU-16219;Item 16219 Energia - Modelo 20;Energia;93;779.83
6227;SKU-16220;Item 16220 Periféricos - Modelo 21;Periféricos;100;783.30
6228;SKU-16221;Item 16221 Monitores - Modelo 22;Monitores;107;786.77
6229;SKU-16222;Item 16222 Áudio - Modelo 23;Áudio;114;790.24
6230;SKU-16223;Item 16223 Vídeo - Modelo 24;Vídeo;1;793.71
6231;SKU-16224;Item 16224 Computadores - Modelo 25;Computadores;8;797.18
6232;SKU-16225;Item 16225 Redes - Modelo 26;Redes;15;800.65
6233;SKU-16226;Item 16226 Impressão - Modelo 27;Impressão;22;804.12
6234;SKU-16227;Item 16227 Acessórios - Modelo 28;Acessórios;29;807.59
6235;SKU-16228;Item 16228 Armazenamento - Modelo 29;Armazenamento;36;811.06
6236;SKU-16229;Item 16229 Energia - Modelo 30;Energia;43;814.53
6237;SKU-16230;Item 16230 Periféricos - Modelo 31;Periféricos;50;818.00
6238;SKU-16231;Item 16231 Monitores - Modelo 32;Monitores;57;821.47
6239;SKU-16232;Item 16232 Áudio - Modelo 33;Áudio;64;824.94
6240;SKU-16233;Item 16233 Vídeo - Modelo 34;Vídeo;71;828.41
6241;SKU-16234;Item 16234 Computadores - Modelo 35;Computadores;78;831.88
6242;SKU-16235;Item 16235 Redes - Modelo 36;Redes;85;835.35
6243;SKU-16236;Item 16236 Impressão - Modelo 37;Impressão;92;838.82
6244;SKU-16237;Item 16237 Acessórios - Modelo 38;Acessórios;99;842.29
6245;SKU-16238;Item 16238 Armazenamento - Modelo 39;Armazenamento;106;845.76
6246;SKU-16239;Item 16239 Energia - Modelo 40;Energia;113;849.23
6247;SKU-16240;Item 16240 Periféricos - Modelo 41;Periféricos;0;852.70
6248;SKU-16241;Item 16241 Monitores - Modelo 42;Monitores;7;856.17
6249;SKU-16242;Item 16242 Áudio - Modelo 43;Áudio;14;859.64
6250;SKU-16243;Item 16243 Vídeo - Modelo 44;Vídeo;21;863.11
6251;SKU-16244;Item 16244 Computadores - Modelo 45;Computadores;28;866.58
6252;SKU-16245;Item 16245 Redes - Modelo 46;Redes;35;870.05
6253;SKU-16246;Item 16246 Impressão - Modelo 47;Impressão;42;873.52
6254;SKU-16247;Item 16247 Acessórios - Modelo 48;Acessórios;49;876.99
6255;SKU-16248;Item 16248 Armazenamento - Modelo 49;Armazenamento;56;880.46
6256;SKU-16249;Item 16249 Energia - Modelo 50;Energia;63;883.93
6257;SKU-16250;Item 16250 Periféricos - Modelo 51;Periféricos;70;887.40
6258;SKU-16251;Item 16251 Monitores - Modelo 52;Monitores;77;890.87
6259;SKU-16252;Item 16252 Áudio - Modelo 53;Áudio;84;894.34
6260;SKU-16253;Item 16253 Vídeo - Modelo 54;Vídeo;91;897.81
6261;SKU-16254;Item 16254 Computadores - Modelo 55;Computadores;98;901.28
6262;SKU-16255;Item 16255 Redes - Modelo 56;Redes;105;904.75
6263;SKU-16256;Item 16256 Impressão - Modelo 57;Impressão;112;908.22
6264;SKU-16257;Item 16257 Acessórios - Modelo 58;Acessórios;119;911.69
6265;SKU-16258;Item 16258 Armazenamento - Modelo 59;Armazenamento;6;915.16
6266;SKU-16259;Item 16259 Energia - Modelo 60;Energia;13;918.63
